user_id,budget,available_days,distance_preference,num_travelers,activity_type,season,start_latitude,start_longitude,selected_attractions,total_time_hours,total_budget
1309,30316.98,4,285.3,2,wildlife,2,7.602186,80.45988,"[95, 56, 16, 110]",20.08,18249.48
1310,25265.06,7,466.84,2,historical,3,9.157644,80.693412,"[21, 119, 85]",33.31,16702.48
1311,96054.08,4,217.51,8,relaxation,1,6.11013,80.753575,"[11, 23, 48, 98, 54]",16.85,63086.98
1312,40481.14,7,230.17,2,wildlife,3,9.336707,79.774658,"[56, 57, 9, 10, 100, 114]",55.11,24554.97
1313,362504.32,5,418.5,2,cultural,3,8.797825,80.435537,"[119, 9, 29, 7, 74, 57, 4, 115]",38.96,265043.97
1314,468698.89,4,434.81,3,relaxation,3,9.701866,80.890784,"[42, 111, 49, 45]",23.9,357500.22
1315,469524.9,7,238.41,2,cultural,2,7.380842,79.962513,"[34, 47, 88, 25]",52.86,420431.07
1316,448258.86,5,57.32,8,historical,2,5.928542,80.110781,"[62, 72, 91, 41, 64, 106, 32, 103, 49, 94, 61, 7, 76]",23.26,406875.96
1317,73036.09,3,108.33,4,mixed,2,7.297473,80.205699,"[55, 2, 105, 32, 64, 13, 59]",20.6,55681.71
1318,111759.99,3,473.78,2,relaxation,1,6.320476,80.488177,"[56, 59, 104, 115, 26, 51, 83]",23.8,75097.61
1319,134433.29,5,468.56,2,adventure,1,9.615679,81.04946,"[27, 114, 47, 33, 97, 90, 94]",23.01,110385.93
1320,144551.31,3,421.42,2,mixed,1,8.402794,80.480142,"[29, 104, 86, 100, 61, 83, 25, 32, 26]",23.15,131716.32
1321,347369.41,7,266.34,2,adventure,3,6.521368,80.916659,"[9, 47, 7, 98, 32, 83, 17, 13]",35.29,228676.57
1322,34001.05,4,371.85,1,wildlife,1,7.443604,81.533955,"[74, 82, 44, 95, 93, 71, 5, 63, 13, 47]",14.88,20658.64
1323,251949.09,3,461.28,2,historical,1,6.175009,81.812117,"[119, 4, 30]",9.92,231990.16
1324,34880.86,2,462.5,3,mixed,2,7.442,81.3935,"[112, 13, 77, 70, 41, 31]",13.61,24879.28
1325,17893.2,5,456.23,1,mixed,3,8.036122,81.315897,"[55, 80, 57, 10, 12, 118, 1, 25]",32.44,11681.59
1326,131303.31,7,134.14,1,wildlife,1,6.818978,79.678025,"[66, 108, 106, 15, 1, 17, 8, 53, 25, 114]",45.99,109383.24
1327,92460.78,7,152.13,1,beach,1,8.670495,79.852068,"[46, 8, 24, 25, 76, 22]",24.2,68913.98
1328,393130.55,3,427.17,2,beach,1,6.071449,81.101111,"[16, 31, 109, 108, 78]",22.34,271531.46
1329,29813.12,2,232.34,4,mixed,1,8.092284,80.609858,"[27, 60, 48, 45, 43, 92]",11.18,21522.18
1330,39046.8,5,154.82,1,relaxation,3,7.333336,79.971001,"[100, 7, 114, 106, 81, 85, 12, 40, 72]",15.35,31403.05
1331,85952.92,2,454.0,3,adventure,2,6.713712,80.651159,"[56, 107, 48, 88, 49, 67]",14.29,64333.19
1332,151869.41,1,475.34,2,mixed,2,9.352327,81.286875,"[67, 31, 37]",3.71,138297.45
1333,231041.75,1,56.19,2,wildlife,2,7.330155,80.827827,"[76, 112, 94]",4.46,191110.75
1334,248408.33,4,293.99,1,historical,1,9.024203,81.758666,"[54, 5, 108]",20.43,166406.09
1335,115205.54,10,411.05,2,cultural,3,9.476728,80.676115,"[55, 47, 62, 20, 1, 98]",66.02,79031.57
1336,64908.81,2,77.14,3,adventure,3,5.960671,81.640747,"[46, 11, 116, 54, 13, 34]",11.04,57121.45
1337,405351.68,4,80.03,1,relaxation,2,8.128637,81.543096,"[34, 73, 92]",28.68,303290.7
1338,22471.14,3,89.59,2,historical,2,6.190986,81.143543,"[24, 54, 37, 87, 55, 100]",10.95,19924.15
1339,276063.93,7,269.53,3,historical,3,9.497405,79.755877,"[31, 98, 92, 61, 15]",54.77,211648.26
1340,128644.91,5,129.57,2,relaxation,2,7.457686,80.089707,"[35, 44, 37, 34, 74, 41, 76, 115, 19, 79, 6]",17.29,88672.45
1341,72899.11,3,352.84,1,relaxation,2,7.490954,80.452789,"[68, 62, 83, 58, 101, 54, 10, 107]",15.83,49491.54
1342,158914.63,1,265.42,3,mixed,2,9.601266,81.876115,"[25, 68, 44]",7.39,128642.86
1343,31320.02,1,120.47,2,cultural,3,8.020193,81.214281,"[61, 85, 109]",3.75,26006.66
1344,36279.74,3,287.53,1,beach,2,9.093575,81.565991,"[53, 32, 69, 100, 43, 90, 68, 34, 44]",15.76,27593.74
1345,28967.5,10,219.27,2,wildlife,1,8.042818,79.627409,"[4, 24, 53, 96, 109]",61.28,24940.05
1346,341713.68,5,349.96,3,beach,1,6.210769,80.53826,"[28, 51, 84, 45, 10, 75, 38, 59]",21.25,321185.99
1347,467500.62,4,378.8,2,beach,1,8.316967,79.622382,"[103, 95, 64, 79]",23.95,415318.56
1348,87389.89,7,433.88,1,relaxation,3,6.946466,80.321411,"[10, 35, 81, 5, 106, 20, 110, 77, 111, 30, 12, 21, 54, 100]",29.68,64860.3
1349,49382.79,3,149.27,4,mixed,3,7.088526,79.501704,"[24, 19, 95, 107, 46, 68]",12.58,37927.01
1350,206187.26,14,375.72,1,historical,3,7.523616,79.914405,"[35, 4, 22, 29, 34, 61, 119, 71, 98, 65, 62, 120, 118]",77.19,127779.66
1351,70958.3,3,91.67,1,wildlife,3,6.368254,80.739464,"[107, 17, 10, 112, 82, 7, 52, 21]",9.22,58052.08
1352,38141.9,5,215.59,1,wildlife,2,9.0214,80.543979,"[70, 58, 37, 116, 42, 82, 80, 55, 69, 50, 113, 109, 64]",21.52,34605.21
1353,98183.29,2,322.85,2,adventure,3,8.047134,81.894667,"[76, 90, 87, 37, 101, 113]",9.09,59002.21
1354,132158.85,7,224.83,4,cultural,2,9.747037,81.043855,"[53, 98, 69, 13, 3, 120, 39]",53.73,80721.4
1355,32287.44,3,322.95,2,historical,2,6.404166,80.15408,"[21, 68, 8, 44, 30, 51, 105, 12, 41]",21.07,24720.09
1356,81212.95,5,93.08,5,historical,1,9.137287,80.457129,"[120, 32, 43, 15, 52, 74, 69, 115, 87]",20.63,60266.95
1357,449155.93,5,61.64,1,relaxation,3,6.846848,79.98057,"[56, 14, 36, 96, 67, 71, 8, 48, 54, 116, 64, 74, 12, 24]",20.92,424632.86
1358,106918.26,3,168.22,2,historical,2,7.094401,80.465168,"[69, 101, 120, 50, 11, 25, 74, 3, 94]",21.44,71903.58
1359,255817.34,7,248.33,1,cultural,2,7.12607,80.806952,"[91, 110, 29, 32, 30, 17]",27.82,161844.89
1360,12440.15,2,329.03,8,adventure,1,8.775289,81.337761,"[41, 109, 88, 81, 91, 86]",14.26,11722.36
1361,71768.77,4,52.79,3,mixed,3,6.780578,79.935565,"[51, 86, 22, 66, 116, 73]",28.91,50660.62
1362,110545.9,2,379.45,2,cultural,1,6.609522,80.358064,"[114, 56, 104, 16, 67, 39]",13.5,103681.08
1363,35183.66,4,220.29,1,adventure,2,8.454428,80.946946,"[98, 84, 3, 118, 88, 39, 117]",31.97,28379.29
1364,132284.2,7,240.46,2,beach,3,7.167327,80.861216,"[107, 20, 98, 69, 85, 44, 95, 75]",33.59,102700.23
1365,159609.21,10,466.53,2,relaxation,3,6.057011,80.784452,"[91, 102, 86, 44, 58, 82, 60, 108]",77.68,118924.38
1366,114402.65,5,352.47,2,historical,1,7.712877,80.581971,"[92, 83, 42, 71, 27, 90]",34.28,89259.15
1367,91773.84,4,461.67,1,mixed,2,9.409014,80.31814,"[5, 70, 32, 75, 109, 84]",28.67,73490.65
1368,499382.26,5,281.44,2,historical,3,9.631084,81.450616,"[105, 19, 84, 77, 98]",23.14,398663.03
1369,100705.16,10,469.35,2,beach,3,7.551139,79.838834,"[102, 52, 68, 44, 18, 113, 82, 46, 41, 118, 10, 59, 38, 81]",71.48,72535.5
1370,79615.92,1,176.45,5,adventure,1,9.122192,79.888606,"[49, 98, 65]",5.25,74776.4
1371,60251.87,2,258.31,2,relaxation,3,7.72281,80.795655,"[76, 18, 34, 64, 14, 4]",7.32,45785.45
1372,348577.93,2,162.2,1,relaxation,2,7.360649,80.490164,"[62, 96, 51, 8, 31, 116]",11.28,253928.57
1373,73799.48,3,101.21,8,mixed,1,8.527928,79.910683,"[60, 106, 113, 16]",9.2,44906.87
1374,64029.61,4,315.25,4,cultural,1,7.879782,80.37258,"[95, 76, 55]",30.54,59601.75
1375,80201.09,3,324.24,2,beach,2,8.800649,79.828967,"[62, 23, 45, 3, 91, 38, 95, 76, 48]",21.23,60195.84
1376,148096.54,4,308.8,6,wildlife,2,9.740604,81.071614,"[68, 50, 6, 72, 55, 111, 107, 64, 48, 98, 112, 5]",24.78,93396.24
1377,412784.27,3,463.57,1,historical,2,9.599332,80.143187,"[33, 79, 45, 25, 56, 15, 118, 65, 72]",10.48,307696.15
1378,44009.85,3,57.68,2,mixed,2,8.449489,81.189343,"[75, 65, 46, 22, 94]",13.38,39974.37
1379,20108.29,10,344.03,4,relaxation,2,9.175077,81.261307,"[17, 3, 39, 102, 104]",48.15,15215.05
1380,23634.35,3,345.51,1,relaxation,3,8.931181,79.672203,"[12, 14, 19, 63, 110, 17, 42, 88, 97]",10.7,15840.68
1381,126598.12,10,245.28,3,cultural,2,9.714517,80.225112,"[98, 67, 108, 80, 92, 113, 116, 19, 97, 48, 21, 75, 5]",67.77,92801.28
1382,60739.01,1,210.33,4,wildlife,2,7.946994,81.495239,"[67, 72, 57]",3.98,53985.32
1383,26364.08,4,142.39,1,cultural,2,9.690772,81.689284,"[66, 120, 68, 7]",31.8,15882.79
1384,97666.31,3,311.72,2,cultural,2,8.290684,81.546615,"[108, 34, 101, 27, 47, 54]",10.84,65527.95
1385,144256.58,4,469.77,6,beach,3,8.154917,80.80582,"[9, 107, 68, 89, 42, 75, 3, 19, 56, 87, 77]",12.79,92477.58
1386,146428.44,3,101.02,4,historical,1,8.248165,79.586032,"[41, 13, 26, 11, 44, 79, 114, 57, 70]",14.16,92336.44
1387,39321.94,3,87.83,2,mixed,3,7.095675,80.237004,"[83, 120, 63, 10, 103, 117, 56, 53]",16.25,31104.74
1388,24197.84,2,286.08,1,wildlife,2,6.109474,80.286697,"[82, 13, 8, 59, 90, 60]",12.45,17023.33
1389,231157.5,10,464.65,1,relaxation,1,7.516601,81.823882,"[96, 17, 51]",44.6,191685.73
1390,127765.96,5,52.79,2,wildlife,2,6.708763,79.633578,"[31, 14, 38, 37, 72, 75, 80, 84]",36.49,115348.08
1391,13547.9,3,158.05,4,relaxation,1,6.650252,81.305601,"[99, 71, 52, 18, 91, 117, 94, 6]",10.88,10095.9
1392,258491.35,4,371.7,3,historical,2,6.371832,81.623818,"[113, 108, 66, 43, 80, 55, 120, 86]",15.9,221826.22
1393,22081.62,4,276.13,1,historical,3,6.487493,80.130441,"[106, 34, 76, 58, 88, 9, 91, 115, 14, 46, 26]",18.11,14967.15
1394,30528.33,3,401.26,2,relaxation,3,7.742497,81.792113,"[19, 42, 20, 104, 31]",18.45,27700.92
1395,147268.68,5,303.14,1,wildlife,3,7.052099,81.524052,"[91, 78, 30, 79, 93, 70, 90]",20.33,105215.91
1396,332634.58,10,257.0,1,historical,3,7.810277,80.143786,"[53, 118, 8, 5, 19, 117, 70, 67, 111, 115, 21, 41, 31, 35]",66.14,227075.06
1397,16373.59,5,474.85,3,wildlife,2,9.509548,79.684652,"[59, 103, 66, 2, 97, 5, 120, 6, 34, 70, 16, 79, 4, 20]",28.57,12926.7
1398,113917.28,7,262.1,1,historical,3,7.291734,80.521852,"[54, 104, 95]",41.13,71056.97
1399,21404.06,1,191.95,1,mixed,3,7.782853,81.690749,"[63, 23, 68]",4.45,16643.16
1400,61795.62,4,438.73,4,mixed,1,6.139445,79.525652,"[78, 49, 84, 117, 70, 109, 94, 85, 8, 73, 98, 38]",18.53,52732.57
1401,107346.04,2,202.21,2,wildlife,2,8.640352,80.21007,"[45, 48, 29, 95, 91, 3]",13.2,69791.34
1402,25627.21,1,296.24,2,wildlife,2,8.372534,80.75085,"[111, 42, 72]",5.04,20773.17
1403,44332.97,2,456.27,1,relaxation,2,7.92252,79.548817,"[28, 31, 12, 63, 6, 10]",14.34,35487.73
1404,45125.15,3,298.76,2,adventure,1,6.95486,80.909223,"[97, 23, 85, 99, 51, 73, 8, 63, 72]",20.29,35047.88
1405,388843.8,5,130.9,3,historical,2,8.268023,79.995552,"[67, 13, 61, 26, 59, 57, 120]",37.98,355513.84
1406,143329.97,1,194.17,2,adventure,3,8.890707,80.599328,"[86, 49, 108]",7.33,93289.29
1407,79322.58,4,302.76,2,historical,3,9.001543,81.794726,"[81, 49, 91, 6, 65, 31, 14, 116, 2]",20.72,50690.57
1408,45901.65,1,167.44,2,mixed,2,7.271067,80.108415,"[49, 103, 101]",4.89,43545.45
1409,247917.6,1,118.04,2,relaxation,3,6.305264,81.586154,"[104, 45, 71]",5.36,199690.42
1410,25181.29,5,489.0,2,adventure,1,5.93187,81.054297,"[5, 31, 11, 76, 114, 111, 117, 48, 42, 14, 119, 88, 6, 102]",33.07,16992.76
1411,78678.38,2,83.46,1,mixed,3,7.759684,79.984022,"[44, 99, 79, 47, 67, 86]",10.52,64615.46
1412,17765.66,1,125.61,2,wildlife,3,7.088094,81.002061,"[4, 6, 87]",6.58,11727.35
1413,473605.62,4,178.17,2,wildlife,1,9.481136,81.72435,"[31, 86, 10, 77, 111, 96, 69, 66, 118, 61, 45, 48]",16.29,441083.11
1414,148173.86,7,213.45,1,historical,1,9.107924,80.170471,"[88, 22, 100, 75, 107, 2, 12, 28, 114, 4, 60, 27]",50.71,91596.44
1415,138419.47,2,380.07,3,beach,2,6.958012,80.456094,"[22, 118, 114, 12, 92, 107]",14.56,120751.31
1416,19840.22,4,209.33,2,cultural,1,9.605055,79.705993,"[113, 67, 3, 25, 83, 1, 76, 49, 46, 57, 50, 39]",15.89,17918.13
1417,230643.14,1,137.98,1,cultural,2,6.54608,80.372646,"[86, 33, 57]",4.55,170569.42
1418,36441.69,4,488.56,1,wildlife,2,7.599056,79.659642,"[112, 20, 32, 30, 1, 39, 9, 74, 29, 47]",31.45,22804.27
1419,148893.14,7,404.5,2,beach,3,8.055924,81.650679,"[108, 6, 75, 32, 70, 20, 56, 57, 94, 28, 36]",32.78,120082.64
1420,104302.08,7,139.59,3,beach,1,8.146586,80.457604,"[24, 16, 31, 71, 107, 87, 80, 14, 56, 59, 97, 30]",39.02,98113.63
1421,40577.74,5,130.46,1,mixed,2,6.987135,79.720004,"[67, 90, 93, 27, 117, 45, 78, 118, 15]",20.2,24975.42
1422,312342.73,7,301.07,2,beach,2,6.490138,80.669171,"[11, 60, 43, 76, 66, 35, 63]",39.39,193023.95
1423,92784.85,7,463.87,2,wildlife,3,9.241975,81.409342,"[79, 105, 83, 77, 74, 85, 111, 66]",49.65,65562.9
1424,30027.11,14,210.12,1,mixed,2,9.542123,81.867091,"[53, 80, 92, 114, 13, 117, 37, 6]",96.08,19749.63
1425,204001.63,3,184.93,8,relaxation,3,8.289703,80.793322,"[73, 115, 66, 61, 100, 60, 105, 109, 19]",22.56,133165.39
1426,29335.64,7,427.89,1,adventure,2,7.053606,79.784043,"[62, 97, 60, 53, 51, 7, 113, 3, 80, 39, 96, 82, 114, 58]",36.05,26198.78
1427,489051.43,7,138.94,2,relaxation,2,6.69519,81.251109,"[116, 106, 4, 50]",23.06,334679.94
1428,75466.39,4,306.31,1,historical,2,8.57866,80.196492,"[89, 72, 40, 100, 82, 74, 18, 30, 45]",30.25,66323.51
1429,105177.25,10,59.63,1,wildlife,2,7.536056,81.521674,"[41, 11, 92, 22, 95, 4, 120]",36.56,91823.95
1430,59448.06,4,86.22,2,mixed,1,6.781695,81.564949,"[75, 1, 114, 27, 110, 97]",14.81,45346.59
1431,148786.64,3,310.39,2,mixed,1,8.730267,80.755345,"[13, 46, 83, 11, 10, 55, 60, 25, 56]",12.21,90582.46
1432,33435.86,3,121.66,1,relaxation,2,9.296299,80.441138,"[88, 35, 120, 28, 36, 32, 95, 68, 41]",13.53,31122.06
1433,44035.23,4,170.23,2,mixed,1,7.788671,81.201543,"[5, 11, 118, 45, 43, 56, 100, 47, 35, 120, 67, 87]",20.16,31572.63
1434,143528.55,4,165.93,2,mixed,1,7.371018,80.588259,"[62, 41, 112, 116]",12.93,115044.8
1435,139808.58,2,479.15,4,relaxation,3,8.356863,79.667254,"[117, 62, 116, 57, 88, 54]",12.69,111193.55
1436,68636.75,4,299.93,1,mixed,2,7.12493,79.855803,"[81, 114, 20, 38, 10, 47, 11, 25, 70, 9, 17]",20.54,64507.87
1437,88621.46,4,227.76,4,relaxation,3,6.575254,81.790848,"[89, 17, 74, 38, 112, 22, 84, 77, 47]",31.54,56970.08
1438,41073.9,4,81.87,8,beach,1,9.679404,80.886956,"[27, 53, 33, 36, 115, 104, 93, 61]",18.58,26101.23
1439,36593.92,3,261.5,4,wildlife,2,6.541473,81.447036,"[92, 29, 75, 46, 22, 105, 32, 107, 2]",10.73,24628.79
1440,29164.75,4,327.6,2,wildlife,3,8.003007,80.078921,"[19, 58, 45, 35, 4, 105, 102, 85]",17.03,23227.91
1441,39313.05,4,105.8,4,beach,1,8.385623,80.989916,"[74, 68, 88, 106, 66, 120, 5, 32, 80, 79, 9, 43]",31.39,27719.96
1442,94199.52,1,385.31,1,historical,3,8.520387,81.244901,"[113, 44, 1]",4.77,79709.13
1443,116576.05,10,306.22,4,relaxation,1,9.058431,79.76658,"[103, 16, 31, 3, 29, 12, 21, 70, 49, 120, 71, 52, 17, 79]",32.51,74439.76
1444,61015.41,7,132.35,3,cultural,2,7.970478,79.523929,"[83, 57, 32, 68, 38, 103]",22.86,51144.39
1445,53378.56,5,126.81,1,historical,3,7.80848,81.823494,"[20, 9, 55, 113, 94, 11, 23, 92, 47]",34.21,47820.47
1446,19577.52,10,190.81,4,relaxation,2,7.308164,79.960039,"[87, 117, 8, 1, 120, 111, 78, 53, 74, 6]",40.66,17361.25
1447,432588.58,3,343.39,2,wildlife,1,7.784265,80.324355,"[65, 13, 78, 87, 46, 1, 70]",12.84,408504.85
1448,32359.78,4,96.17,4,beach,1,7.186996,79.869491,"[4, 10, 104, 62, 13, 31, 118, 106, 116, 39, 79, 11]",31.67,30052.4
1449,25185.15,4,310.55,1,historical,1,7.813777,80.593455,"[94, 1, 41, 32, 38, 109, 2, 72, 100, 15, 34, 63]",14.01,18456.87
1450,339845.31,2,78.97,1,mixed,2,7.825211,81.364905,"[47, 92, 45, 63, 97, 39]",6.6,210633.1
1451,308158.01,1,346.3,8,wildlife,2,7.303214,79.908609,"[51, 86, 63]",3.5,285565.72
1452,372148.22,2,388.65,1,beach,2,8.720559,80.922884,"[49, 51, 67, 32, 12, 93]",9.13,336496.45
1453,303848.08,7,441.07,3,relaxation,2,9.544684,81.671277,"[51, 45, 73, 55, 119, 85, 79, 4, 81, 88, 62, 76]",36.27,261868.19
1454,498294.76,4,400.67,2,wildlife,2,6.589692,80.123662,"[100, 106, 108, 85, 59, 120, 44, 96, 75, 54, 119, 113]",30.13,403657.83
1455,364361.77,5,252.23,2,adventure,2,8.232689,80.750023,"[24, 87, 35, 103, 72, 31, 81, 79]",30.14,225184.47
1456,392373.15,3,320.92,6,historical,1,6.386059,80.569549,"[118, 33, 57, 14, 76, 15, 75, 6, 28]",10.06,292184.23
1457,389083.27,5,412.51,4,historical,3,5.918017,81.027898,"[57, 74, 15, 66, 79, 65, 72, 85, 31, 80, 52]",18.27,324927.89
1458,140271.29,1,376.25,2,cultural,3,6.773468,81.218165,"[106, 117, 23]",6.18,120665.41
1459,345786.2,2,369.29,8,mixed,2,9.541953,80.159622,"[67, 80, 4, 116, 2, 110]",13.2,262657.72
1460,49878.36,1,100.14,2,relaxation,1,8.658961,80.235966,"[111, 104, 3]",3.68,39537.79
1461,47183.65,14,268.51,1,cultural,2,6.124521,80.31855,"[119, 31, 41, 43, 73, 98, 13]",50.57,30125.73
1462,15579.52,5,351.14,1,historical,3,7.809392,81.66415,"[15, 108, 95, 32, 3, 27, 84, 113, 73, 112, 12, 110, 34, 118]",20.08,12738.25
1463,48163.43,5,307.64,3,adventure,2,6.82747,79.959812,"[64, 20, 49]",24.88,40054.18
1464,57733.58,1,105.66,1,adventure,3,6.737606,81.828577,"[39, 33, 71]",6.31,48472.42
1465,108509.87,7,220.2,2,beach,3,8.267691,80.490371,"[112, 100, 39, 35]",48.77,85436.78
1466,94854.82,1,264.07,1,historical,1,7.09566,81.291944,"[78, 67, 23]",4.24,76940.5
1467,335524.96,7,179.82,2,relaxation,3,9.758992,81.272097,"[90, 94, 25, 83]",25.49,285010.69
1468,184501.28,5,80.73,1,mixed,3,8.493956,79.701049,"[17, 31, 64, 32]",21.87,161422.97
1469,176045.01,1,92.36,5,historical,3,6.497705,79.655488,"[90, 16, 41]",4.54,143436.69
1470,16228.05,3,390.4,3,cultural,1,9.012366,81.276962,"[94, 111, 79, 1, 87, 75, 18, 44, 28]",20.24,10146.99
1471,24746.52,3,77.01,2,beach,3,5.913568,80.768737,"[30, 61, 120]",17.78,17898.17
1472,47540.49,7,89.76,2,beach,3,8.250876,79.629438,"[8, 7, 118, 109, 47, 86, 83, 99, 113, 108]",27.34,38838.38
1473,29489.65,3,124.27,2,wildlife,3,8.515814,81.316707,"[110, 45, 92, 40, 5, 18, 83, 69, 87]",19.52,23426.66
1474,152179.91,4,111.75,2,cultural,1,8.187853,80.126105,"[23, 82, 1, 4, 86, 101, 105, 53, 73, 34, 65, 91]",28.96,91830.76
1475,214005.63,7,307.65,4,cultural,2,6.796699,81.345152,"[44, 62, 8, 58]",22.67,144935.37
1476,133218.94,3,397.95,1,relaxation,3,6.892117,80.448848,"[9, 36, 89, 86, 113, 58, 47, 14, 22]",12.85,110348.43
1477,53375.5,4,252.8,2,mixed,1,7.977742,81.671768,"[37, 109, 8, 19, 4, 117, 73, 27, 68, 55, 118]",20.55,50003.4
1478,51509.25,2,57.12,4,adventure,3,6.616475,80.87621,"[58, 34, 3, 21, 29, 31]",8.84,39081.94
1479,118817.2,3,155.16,2,beach,1,8.608377,81.80856,"[37, 27, 35, 45, 95, 115]",11.02,88307.87
1480,65559.91,5,167.04,4,relaxation,2,6.222698,80.273201,"[10, 15, 98, 68, 55, 80]",36.9,51545.25
1481,25230.39,3,263.98,2,beach,2,9.210415,80.113181,"[45, 39, 63, 53, 30, 91, 93]",14.73,17321.87
1482,74240.17,4,306.29,1,relaxation,3,7.71548,81.554188,"[17, 84, 49, 23, 26, 54]",23.28,68663.28
1483,73092.13,4,400.73,2,adventure,1,8.238575,80.097087,"[104, 83, 105, 79]",31.29,50215.95
1484,109870.81,5,140.07,1,historical,1,9.110533,80.776141,"[109, 26, 6, 103, 89, 57]",19.44,80896.88
1485,251246.64,7,363.78,1,adventure,2,7.538827,79.977466,"[48, 60, 39, 41, 65, 114, 33, 81, 69]",45.35,168688.4
1486,128203.75,7,435.85,2,wildlife,1,8.961326,80.362294,"[102, 77, 38]",38.79,86423.45
1487,62387.94,5,298.44,8,cultural,3,9.578789,81.41596,"[92, 60, 119, 103, 33, 109, 44, 23, 95, 107, 98, 21, 113, 4]",31.31,43149.95
1488,126774.86,3,216.47,2,mixed,1,9.777099,81.279458,"[93, 114, 56, 19, 48, 82, 62, 47, 6]",23.15,90475.24
1489,160901.44,1,119.13,2,relaxation,3,8.418393,80.263806,"[5, 21, 120]",6.99,140234.13
1490,31957.64,4,470.15,3,beach,1,8.067482,81.305985,"[20, 91, 119, 87, 21, 27, 6, 102, 73]",22.83,23051.35
1491,172875.23,7,301.65,5,wildlife,3,8.587657,80.512485,"[33, 5, 9, 112]",54.36,162013.28
1492,52790.21,7,223.07,3,wildlife,1,7.885422,80.084424,"[44, 17, 21]",35.16,33992.93
1493,67453.32,2,320.87,4,historical,3,8.320312,81.389648,"[29, 31, 120, 20, 80, 41]",11.82,55771.59
1494,29793.04,4,479.36,1,relaxation,1,9.023812,81.679956,"[96, 30, 3, 118, 88, 35, 19]",15.44,20416.45
1495,143993.28,5,183.8,3,beach,3,6.991088,81.602902,"[96, 31, 34, 35, 18, 114, 119, 46, 32, 78, 95, 50]",32.4,99072.41
1496,40050.09,1,95.95,4,wildlife,1,8.639262,80.336692,"[88, 69, 16]",3.07,30065.6
1497,78861.08,7,179.78,3,wildlife,3,6.39307,80.804774,"[30, 89, 34, 46, 3, 107, 102, 22, 85, 52, 9, 91, 29, 74]",50.0,65863.04
1498,376960.24,5,416.15,1,wildlife,1,6.186661,80.931162,"[46, 108, 117, 68, 17, 8, 62, 94, 25, 64, 107]",32.13,269273.94
1499,421401.66,7,136.3,1,mixed,2,9.446436,81.415497,"[1, 104, 4, 119, 118, 61, 40, 25, 11, 68, 97, 42, 5]",42.07,393077.33
1500,23460.87,7,100.66,4,cultural,3,7.886023,79.637133,"[57, 55, 67, 19, 81, 75]",26.47,18630.79
